doc_id	place	date	doc_title	doc_type	doc_text
San-Jose_2020-10-06_Miscellaneous-Agendas_Agenda.txt	San-Jose	2020-10-06	Miscellaneous-Agendas	Agenda	['art', 'art', 'lynne', 'rumsby', 'alvarez', 'trami', 'cron', 'bryce', 'lynch', 'art', 'gauss', 'lubin', 'chloe', 'shipp', 'virtual', 'consistent', 'governor', 'art', 'physically', 'members', 'teleconferencing', 'remote', 'locations', 'attend', 'phone', 'webinar', 'id', 'click', 'hand', 'link', 'https://sanjoseca.zoom.us/j/92937316578?pwd=c0hubenxtll3btrmdvpxcvrprwdnqt09', 'a.', 'current', 'browser', 'chrome', 'microsoft', 'edge', 'safari', 'certain', 'functionality', 'disabled', 'older', 'browsers', 'including', 'internet', 'mute', 'audio', 'speaking', 'multiple', 'devices', 'cause', 'audio', 'feedback', 'b.', 'enter', 'visible', 'notify', 'turn', 'c.', 'art', 'calls', 'click', 'hand', 'notified', 'shortly', 'called', 'd.', 'called', 'remarks', 'allotted', 'i.', 'orders', 'called', 'immeadiately', 'following', 'adjournment', 'art', 'orientation', 'precedes', 'ii', 'members', 'invited', 'appear', 'today', 'jurisdiction', 'attendees', 'usually', 'given', 'art', 'forum', 'discretion', 'translator', 'given', 'allotted', 'ensure', 'non', 'english', 'opportunity', 'directly', 'iv', 'a.', 'v.', 'reports', 'a.', 'lynne', 'b.', 'art', 'ogilvie', 'vi', 'a.', 'reports', 'presentations', 'a.', 'urban', 'confluence', 'silicon', 'valley', 'design', 'competition', 'ii', 'ogilvie', 'art', 'borkenhagen', 'urban', 'confluence', 'light', 'tower', 'b.', 'items', 'design', 'design', 'a.', 'design', 'proposal', 'artist', 'roan', 'created', 'fourth', 'pow', 'wow', 'mural', 'festival', 'artwork', 'sited', 'river', 'gardens', 'sign', 'woz', 'ogilvie', 'art', 'carlos', 'araujo', 'empire', 'telemedia', 'b.', 'artwork', 'selection', 'holding', 'moment', 'installed', 'airport', 'sr', 'c.', 'concept', 'design', 'proposal', 'artist', 'jägel', 'neighborhood', 'gallery', 'road', 'station', 'sevier', 'sr', 'arts', 'coordinator', 'artist', 'telemedia', 'c.', 'items', 'continuing', 'old', 'a.', 'continuing', 'projects', 'viii', 'art', 'check', 'verify', 'meetings', 'posted', 'agendas', 'ix', 'adjournment', 'committed', 'honest', 'strives', 'consistently', 'expectations', 'providing', 'excellent', 'positive', 'timely', 'manner', 'art', 'items', 'jurisdiction', 'advised', 'unable', 'issues', 'presented', 'acted', 'listed', 'posted', 'hours', 'agendas', 'reports', 'associated', 'documents', 'items', 'viewed', 'internet', 'http://sanjoseca.gov/index.aspx?nid=3970', 'records', 'relating', 'exempt', 'disclosure', 'records', 'distributed', 'majority', 'body', 'inspection', 'east', '14th', 'floor', 'records', 'distributed', 'body', 'resolutions', 'items', 'posted', 'internet', 'distributed', 'advance', 'documents', 'approved', 'occasion', 'items', 'art', 'meets', 'month', 'meetings', 'necessary', 'direct', 'thank', 'taking', 'attend', 'today', 'look', 'forward', 'seeing', 'future', 'meetings', 'accommodation', 'alternative', 'format', 'americans', 'disabilities', 'city-', 'sponsored', 'meetings', 'events', 'materials', 'soon', 'possible', 'days', 'direct', 'correspondence', 'attn', 'tina', 'iv', 'east', '12th', 'fl', 'tel', 'tina.iv@sanjoseca.gov']
San-Jose_2020-06-17_Historic-Landmarks-Commission_Agenda.txt	San-Jose	2020-06-17	Historic-Landmarks-Commission	Agenda	['historic', 'landmarks', 'design', 'drc', 'cancelled', 'wednesday', 'wednesday', 'members', 'saum', 'raynsford', 'stephen', 'polcyn', 'design', 'goal', 'design', 'conformance', 'secretary', 'interior', 'standards', 'treatment', 'historic', 'properties', 'enforcement', 'hughey']
Oakland_2020-01-14_Public-Safety-Committee_Agenda.txt	Oakland	2020-01-14	Public-Safety-Committee	Agenda	['dna', 'typing', 'instruments', 'maintenance', 'supplemental', 'added', 'opd', 'mhn', 'employee', 'authorizing', 'administrator', 'enter', 'managed', 'network', 'mhn', 'continue', 'providing', 'psychological', 'substance', 'abuse', 'counseling', 'sworn', 'members', 'dependents', 'eighty', 'period', 'dollars', 'renewal', 'option', 'eighty', 'dollars', 'additional', 'years', 'total', 'dollars', 'waiving', 'competitive', 'advertising', 'bidding', 'requirements', 'attachments', 'supplemental', 'added', 'forum', 'total', 'adjournment', 'quorum', 'participates', 'noticed', 'taken', 'telecommunications', 'display', 'device']
Hercules_2020-10-19_Planning-Commission_Agenda.txt	Hercules	2020-10-19	Planning-Commission	Agenda	['monday', 'canceled', 'irina', 'galieva', 'hector', 'monday', 'canceled', 'monday', 'november', 'hercules', 'civic', 'drive', 'hercules', 'agendas', 'posted', 'accordance', '54954.2(a', 'members', 'electronic', 'agendas', 'reports', 'accessing', 'website', 'www.ci.hercules.ca.us', 'clicking', 'interested', 'homepage', 'agendas', 'reports', 'obtained', 'contacting', 'posted']
Mountain-View_2020-06-30_City-Council_Agenda.txt	Mountain-View	2020-06-30	City-Council	Agenda	['cip', 'performing', 'arts', 'roof', 'repair', 'required', 'live', 'nation', 'rent', 'deferral', 'recommendation(s', 'attachment(s', 'acting', 'shoreline', 'regional', 'shoreline', 'regional', 'existing', 'live', 'nation', 'relating', 'live', 'nation', 'rent', 'payment', 'shoreline', 'amphitheatre', 'defer', 'payments', 'nonagendized', 'items', 'portion', 'reserved', 'wishing', 'allowed', 'topic', 'appears', 'speaking', 'reduced', 'prohibits', 'acting', 'nonagenda', 'items', 'hearings', 'senate', 'recommendation(s', 'implementing', 'quality', 'comply', 'senate', 'vehicle', 'traveled', 'title', 'reading', 'waived', 'attachment(s', 'previous', 'materials', 'background', 'existing', 'supporting', 'policies', 'heat', 'heat', 'transit', 'proximity', 'mta', 'overview', 'factsheet', 'faq', 'mixed', 'shoreline', 'recommendation(s', 'certifying', 'residences', 'shoreline', 'adopting', 'quality', 'findings', 'including', 'mitigation', 'measures', 'mitigation', 'monitoring', 'reporting', 'title', 'reading', 'waived', 'approving', 'located', 'shoreline', 'mixed', 'related', 'text', 'amendments', 'title', 'reading', 'waived', 'introduce', 'amending', 'zoning', 'located', 'shoreline', 'zoning', 'districts', 'planned', 'zoning', 'title', 'reading', 'waived', 'set', 'reading', 'approving', 'planned', 'construct', 'seven', 'apartment', 'levels', 'podium', 'feet', 'ground', 'floor', 'commercial', 'space', 'seven', '-condominium', 'unit', 'residential', 'levels', 'podium', 'level', 'structure', 'heritage', 'tree', 'heritage', 'trees', 'located', 'shoreline', 'title', 'reading', 'waived', 'approving', 'vesting', 'tentative', 'create', 'lots', 'condominium', 'purposes', 'common', 'attachment(s', 'shoreline', 'title', 'reading', 'waived', 'eir', 'text', 'zoning', 'planned', 'tentative', 'gatekeeper', 'application', 'epc', 'epc', 'dated', 'plans', 'justification', 'tdm', 'bmr', 'proposal', 'retail', 'benefit', 'consolidated', 'cdbg', 'cycle', 'recommendation(s', 'years', 'consolidated', 'attachments', 'respectively', 'required', 'forms', 'certifications', 'u.s.', 'urban', 'years', 'block', 'years', 'investment', 'partnership', 'capital', 'projects', 'shown', 'maximum', 'allowable', '-21', 'block', 'existing', 'programs', 'shown', 'maximum']
Stockton_2020-09-29_City-CouncilSuccessor-Agency-To-The-Redevelopment-AgencyPublic-Financing-AuthorityParking-Authority-Concurrent_Agenda.txt	Stockton	2020-09-29	City-CouncilSuccessor-Agency-To-The-Redevelopment-AgencyPublic-Financing-AuthorityParking-Authority-Concurrent	Agenda	['boundary', 'appointing', 'intention', 'set', 'required', 'recommended', 'testimony', 'annexation', 'territory', 'formation', 'zone', 'consolidated', 'storm', 'drainage', 'maintenance', 'assessment', 'majority', 'protest', 'based', 'intention', 'exist', 'recommended', 'overrule', 'protests', 'objections', 'including', 'protests', 'writing', 'conclusion', 'intention', 'annexing', 'territory', 'consolidated', 'storm', 'drainage', 'maintenance', 'assessment', 'bd', 'subdivision', 'forming', 'zone', 'maintain', 'operate', 'storm', 'drainage', 'improvements', 'specify', 'interest', 'served', 'establishing', 'zone', 'levying', 'assessments', 'costs', 'maintain', 'operate', 'storm', 'drainage', 'improvements', 'confirm', 'finally', 'proposed', 'boundary', 'recording', 'assessment', 'diagram', 'recommended', 'authorized', 'directed', 'documents', 'including', 'agreements', 'amendments', 'recommended', 'necessary', 'purpose', 'intent', 'utilities', 'assessment', 'diagram', 'proposed', 'attachments', 'matters', 'financing', 'penalty', 'perjury', 'employed', 'caused', 'posted', 'compliance', 'deputy', 'financing', 'jurisdiction', 'including', 'items', 'cards', 'prepared', 'called', 'cards', 'close', 'citizen', 'portion', 'hold', 'items', 'listed', 'opened', 'people', 'desire', 'reduce', 'allocated', 'additions', 'allows', 'immediate', 'thirds', 'unanimous', 'taken', 'came', 'attention', 'subsequent', 'posted', 'proceedings', 'body', 'conducted', 'english', 'furnish', 'language', 'interpreters', 'needed', 'responsibility', 'needing', 'enable', 'reasonable', 'arrangements', 'ensure', 'accessibility', 'materials', 'related', 'submitted', 'distribution', 'inspection', 'el', 'dorado', 'normal', 'hours', 'documents', 'website', 'ability', 'post', 'documents', 'challenging', 'decisions', 'commence', 'challenge', 'quasi', 'adjudicative', 'decision', 'governed', 'procedure', 'shorter', 'limitation', 'period', 'specified', 'provision', 'challenge', 'quasi', 'adjudicative', 'decision', 'filed', 'later', '90th', 'following', 'decision', 'challenge', 'filed', 'period', 'barred', 'wishes', 'challenge', 'nature', 'court', 'raising', 'issues', 'raised', 'described', 'correspondence', 'delivered', 'addition', 'judicial', 'challenge', 'barred', 'interested', 'party', 'exhausted', 'remedies']
Stockton_2020-11-02_Stockton-Arts-Commission_Agenda.txt	Stockton	2020-11-02	Stockton-Arts-Commission	Agenda	['arts', 'november', 'chamber', 'n.', 'el', 'dorado', 'evai', 'dellafosse', 'heimm', 'maximilian', 'cao', 'dru', 'rania', 'georgies', 'lourdes', 'tadaysha', 'secretary', 'cibrian', 'n.', 'el', 'dorado', 'readily', 'reports', 'proceedings', 'arts', 'conducted', 'english', 'furnish', 'interpreters', 'needed', 'responsibility', 'person(s', 'needing', 'accordance', 'americans', 'disabilities', 'offer', 'programs', 'meetings', 'manner', 'including', 'disabilities', 'disabled', 'alternative', 'format', 'accommodation', 'el', 'dorado', 'hours', 'calling', 'days', 'advance', 'advance', 'notification', 'guideline', 'enable', 'reasonable', 'arrangements', 'ensure', 'accessibility', 'concerns', 'socially', 'distanced', 'seating', 'arts', 'hold', 'virtual', 'setting', 'concerns', 'strongly', 'encouraged', 'watch', 'electronically', 'november', 'live', 'http://www.stocktongov.com/government/omee', 'tings/', 'councilmeetings.html', 'stocktonartscommission@stocktonca.gov', 'prefer', 'voicemail', 'form', 'voicemail', 'transcribed', 'recording', 'secretary', 'arts', 'november', 'concerns', 'strongly', 'encouraged', 'watch', 'electronically', 'live', 'http://www.stocktongov.com/government/omeetings/councilmeetings.html', 'prefer', 'voicemail', 'form', 'voicemail', 'transcribed', 'provided', 'secretary', 'presentations', 'invitations', 'sac', 'sac', 'introduction', 'strategic', 'revisions', 'victory', 'soccer', 'complex', 'n.e', 'sac', 'intern', 'laureate', 'saeg', 'recipients', 'financial', 'sac', 'financial', 'sac', 'discretionary', 'items', 'items', 'discussion/', 'standing', 'reports', 'governance', 'resources', 'advocacy', 'art', 'arts', 'arts', 'location', 'determined', 'penalty', 'perjury', 'employed', 'caused', 'posted', 'compliance', 'deputy', 'arts', 'sac', 'senior', 'e.', 'fulton', 'evai', 'dellafosse', 'heimm', 'dru', 'absent', 'maximillian', 'cao', 'rania', 'georgies', 'tlc', 'alita', 'cibrian', 'secretary', 'ii', 'presentations', 'invitations', 'rinaker', 'expressed', 'opinion', 'arts', 'endowment', 'amounts', 'awarded', 'sac', 'moved', 'seconded', 'heimm', 'respectively', 'passed', 'unanimously', 'passed', 'yes', 'absent', 'iv', 'financial', 'sac', 'financial', 'discretionary', 'vi', 'items', 'goals', 'assignment', 'months', 'discussed', 'goals', 'assignments', 'pursue', 'research', 'committees', 'strong', 'communities', 'youth']
Sunnyvale_2020-02-24_Planning-Commission_Minutes.txt	Sunnyvale	2020-02-24	Planning-Commission	Minutes	['telecommuting', 'flexible', 'schedules', 'mr.', 'stated', 'half', 'employees', 'google', 'campuses', 'drive', 'approximately', 'percent', 'telecommute', 'daryl', 'winslow', 'resident', 'expressed', 'expected', 'traffic', 'interest', 'google', 'mr.', 'ms.', 'presented', 'additional', 'proposed', 'commented', 'light', 'rail', 'slow', 'mode', 'priority', 'asked', 'mr.', 'google', 'incentives', 'light', 'rail', 'mr.', 'responded', 'google', 'campuses', 'higher', 'ridership', 'rate', 'mountain', 'campus', 'light', 'rail', 'google', 'regularly', 'meets', 'valley', 'vta', 'speed', 'frequency', 'bus', 'light', 'rail', 'systems', 'remarked', 'benefit', 'google', 'analyze', 'potential', 'maximum', 'throughput', 'people', 'vta', 'changes', 'observed', 'vta', 'improve', 'light', 'rail', 'functionality', 'stated', 'transit', 'quality', 'influences', 'chosen', 'mode', 'increases', 'decreases', 'cars', 'road', 'closed', 'moved', 'seconded', 'alternative', 'certifying', 'eir', 'adopting', 'statements', 'overriding', 'consideration', 'adopting', 'mitigation', 'monitoring', 'reporting', 'contained', 'attachments', 'alternative', 'major', 'moffett', 'indicated', 'architectural', 'plans', 'tentative', 'findings', 'conditions', 'following', 'changes', 'revised', 'recommended', 'conditions', 'ps-7', 'bp-19', 'ep-7', 'pf-3', 'submitted', 'recommended', 'condition', 'pf-3', 'read', 'follows', 'bay', 'trail', 'occupancy', 'developer', 'enter', 'permitting', 'restricted', 'weekday', 'evenings', 'sunset', 'weekends', 'access', 'bay', 'trail', 'a.', 'comply', 'americans', 'disabilities', 'compliant', 'occupancy', 'compliance', 'satisfaction', 'engineer', 'b.', 'bay', 'trail', 'provided', 'w.', 'caribbean', 'location', 'immediate', 'access', 'bay', 'trail', 'pedestrian', 'access', 'crosswalk', 'caribbean', 'drive', 'caribbean', 'drive', 'intersection', 'west', 'channel', 'minimum', 'spaces', 'access', 'bay', 'trail', 'location', 'alternative', 'intent', 'mpsp', 'condition', 'approved', 'works', 'consultation', 'c.', 'responsible', 'enforcement', 'signs', 'space', 'stenciling', 'installed', 'included', 'management', 'coa', 'works', 'stated', 'proposed', 'result', 'positive', 'benefits', 'google']
Mountain-View_2020-06-03_Environmental-Planning-Commission_Agenda.txt	Mountain-View	2020-06-03	Environmental-Planning-Commission	Agenda	['wednesday', 'video', 'conference', 'physical', 'conducted', 'accordance', 'dated', 'video', 'conference', 'physical', 'location', 'wishing', 'observe', 'live', 'https://mountainview.legistar.com', 'www.mountainview.gov/youtube', 'comcast', 'channel', 'wishing', 'following', 'ways', 'forwarded', 'announcing', 'closed', 'discretion', 'identify', 'entered', 'click', 'following', 'link', 'advance', 'webinar', 'https://mountainview.gov/epc_speakers', 'asked', 'enter', 'disclosed', 'registering', 'instructions', 'connect', 'announces', 'click', 'hand', 'feature', 'instructions', 'hand', 'feature', 'visit', 'https://mountainview.gov/raise_hand', 'notified', 'shortly', 'called', 'called', 'allotted', 'discretion', 'sent', 'serve', 'single', 'opportunity', 'live', 'mountain', 'like', 'unable', 'send', 'live', 'voice', 'message', 'voice', 'played', 'discretion', 'identify', 'beginning', 'voice', 'message', 'capacity', 'process', 'messages', 'encourage', 'reserving', 'telephone', 'unable', 'send', 'live', 'portion', 'reserved', 'wishing', 'allowed', 'topic', 'appears', 'speaking', 'reduced', 'prohibits', 'acting', 'nonagenda', 'items', 'consideration', 'master', 'planned', 'construct', 'foot', 'level', 'podium', 'level', 'improvements', 'associated', 'heritage', 'tree', 'heritage', 'trees', 'vesting', 'preliminary', 'initial', 'significance', 'guidelines', 'located', 'landings', 'drive', 'epc', 'initial', 'significance', 'google', 'landings', 'quality', 'mountain', 'exhibit', 'epc', 'recommending', 'master', 'planned', 'construct', 'foot', 'level', 'underground', 'level', 'improvements', 'associated', 'heritage', 'tree', 'heritage', 'trees', 'landings', 'drive', 'title', 'reading', 'waived', 'exhibit', 'epc', 'recommending', 'vesting', 'preliminary', 'dedicate', 'easements', 'right', 'landings', 'drive', 'title', 'reading', 'waived', 'exhibit', 'epc', 'exhibit', 'initial', 'significance', 'google', 'landings', 'exhibit', 'master', 'planned', 'heritage', 'tree', 'exhibit', 'vesting', 'preliminary', 'exhibit', 'plans', 'volume', 'landings', 'exhibit', 'plans', 'volume', 'landings', 'exhibit', 'plans', 'volume', 'huff', 'exhibit', 'plans', 'volume', 'master', 'exhibit', 'bonus', 'far', 'proposal', 'exhibit', 'exhibit', 'exhibit', 'benefits', 'proposal', 'adjournment', 'reports', 'viewed', 'mountainview.legistar.com', 'items', 'listed', 'interested', 'listed', 'advised', 'evening', 'meetings', 'including', 'sessions', 'adjourned', 'later', 'referred', 'normal', 'adjournment', 'taken', 'determined', 'majority', 'set', 'aside', 'appears', 'entire', 'completed', 'normal', 'adjournment', 'pressing', 'items', 'items', 'considered', 'adjourned', 'directs', 'americans', 'disabilities', 'notification', 'hours', 'enable', 'reasonable', 'interested', 'entitled', 'interest', 'known', 'wishing', 'nonagenda', 'portion', 'allowed', 'nonagenda', 'items', 'appears', 'reduce', 'speaking', 'objection', 'majority', 'twice', 'allotted', 'speaking', 'provided', 'utilizes', 'translator']
San-Francisco_2020-05-05_Board-Of-Supervisors_Agenda.txt	San-Francisco	2020-05-05	Board-Of-Supervisors	Agenda	['known', 'desimone', 'consulting', 'engineers', 'llc', 'aka', 'desimone', 'consulting', 'engineers', 'pllc', 'dnd', 'joint', 'venture', 'enclos', 'corp.', 'brothers', 'glacier', 'northwest', 'handel', 'architects', 'llp', 'luciano', 'j.', 'albanese', 'kilroy', 'realty', 'corporation', 'kilroy', 'llc', 'kr', 'mission', 'llc', 'langan', 'engineering', 'malcolm', 'drilling', 'millennium', 'partners', 'llc', 'millennium', 'partners', 'management', 'llc', 'mission', 'llc', 'mission', 'holdings', 'llc', 'pacific', 'states', 'contractors', 'pb&a', 'pelli', 'clarke', 'pelli', 'architects', 'peninsula', 'corridor', 'joint', 'powers', 'e.', 'aarons', 'h.', 'lovett', 'baumert', 'sean', 'jeffries', 'shimmick', 'nicholson', 'jv', 'stroer', 'graff', 'transbay', 'joint', 'powers', 'transbay', 'tower', 'llc', 'treadwell', 'rollo', 'subsequently', 'known', 't&r', 'consolidated', 'turner', 'company', 'viking', 'drillers', 'webcor', 'dba', 'webcor', 'builders', 'survivor', 'merger', 'webcor', 'webcor', 'obayashi', 'joint', 'venture', 'consisting', 'webcor', 'l.p.', 'obayashi', 'corporation', 'parties', 'ykk', 'ap', 'zocon', 'consulting', 'engineers', 'millennium', 'tower', 'litigation', 'involves', 'claims', 'arising', 'settlement', 'tilt', 'millennium', 'tower', 'located', 'mission', 'contribution', 'global', 'settlement', 'convey', 'easement', 'necessary', 'construct', 'seismic', 'upgrade', 'millennium', 'tower', 'global', 'settlement', 'obligation', 'convey', 'easement', 'contingent', 'occurrence', 'events', 'including', 'court', 'class', 'settlement', 'adopting', 'findings', 'passed', 'reading', 'finally', 'passed', 'levy', 'ad', 'valorem', 'taxes', 'possessory', 'interests', 'secured', 'pier', 'mission', 'rock', 'ifd', 'districts', 'approving', 'levy', 'secured', 'ad', 'valorem', 'taxes', 'possessory', 'interests', 'sub', 'areas', 'g-2', 'g-4', 'sub', 'areas', 'i-1', 'infrastructure', 'financing', 'port', 'pier', 'leased', 'properties', 'mission', 'rock', 'facilities', 'making', 'findings', 'quality', 'determining', 'matters', 'connection', 'therewith', 'defined', 'continued', 'mayoral', 'reappointment', 'directors', 'cristina']
San-Francisco_2020-09-15_Board-Of-Supervisors_Agenda.txt	San-Francisco	2020-09-15	Board-Of-Supervisors	Agenda	['testimony', 'applied', 'speakers', 'requesting', 'translation', 'total', 'testimony', 'members', 'want', 'placed', 'overhead', 'display', 'clearly', 'subsequently', 'remove', 'want', 'screen', 'return', 'live', 'coverage', 'id', 'measures', 'adoption', 'reference', 'unanimous', 'required', 'adoption', 'resolutions', 'today', 'questions', 'adoption', 'reference', 'adoption', 'approved', 'indicated', 'items', 'taken', '80', 'items', 'supporting', 'guaranteed', 'income', 'direct', 'cash', 'payments', 'supporting', 'ongoing', 'direct', 'cash', 'payments', 'residents', 'pandemic', 'economy', 'recovers', 'launching', 'guaranteed', 'income', 'programs', 'referred', 'adoption', 'reference', 'supporting', 'assembly', 'mccarty', 'sheriff', 'oversight', 'sponsors', 'supporting', 'assembly', 'ab', 'authored', 'assembly', 'mccarty', 'co', 'authored', 'senator', 'holly', 'assembly', 'members', 'autumn', 'burke', 'holden', 'establish', 'sheriff', 'oversight', 'urging', 'governor', 'sign', 'ab', 'referred', 'adoption', 'reference', 'supporting', 'creation', 'studies', 'curriculum', 'sponsors', 'supporting', 'creation', 'studies', 'curriculum', 'honors', 'lives', 'fully', 'represents', 'contributions', 'people', 'global', 'society', 'advances', 'ideology', 'liberation', 'scholars', 'unified', 'school', 'referred', 'adoption', 'reference', 'concurring', 'actions', 'response', 'sixth', 'supplement', 'concurring', 'actions', 'taken', 'sixth', 'supplement', 'proclamation', 'ongoing', 'related', 'novel', 'pandemic', 'referred', 'adoption', 'reference', 'approved', 'findings', 'reversing', 'evaluation', 'adopting', 'findings', 'reverse', 'determination', 'proposed', 'exempt', 'evaluation', 'referred', 'adoption', 'reference', 'approved', 'findings', 'enforcement', 'practices', 'directing', 'reschedule', 'members', 'updates', 'progress', 'implementation', 'status', 'unites', 'states', 'justice', 'reforms', 'rescinding', 'replacing', 'approved', 'purpose', 'referred', 'adoption', 'reference', 'approved', 'resolution(s', 'limits', 'imposed', 'sunshine', 'm.', 'today', 'resolutions', 'considered', 'injury', 'purely', 'commendatory', 'requires', 'votes', 'unanimous', 'unanimous', 'required', 'resolution(s', 'injury', 'find', 'resolution(s', 'considered', 'imperative', 'threaten', 'injury', 'interest', 'deferred', 'later']
San-Mateo-County_2020-02-11_Board-Of-Supervisors_Agenda.txt	San-Mateo-County	2020-02-11	Board-Of-Supervisors	Agenda	['justice', 'including', 'auxiliary', 'aids', 'meetings', 'people', 'disabilities', 'individuals', 'disability', 'related', 'modification', 'accommodation', 'disability', 'alternative', 'format', 'writings', 'distributed', 'sukhmani', 'purewal', 'assistant', 'days', 'advance', 'enable', 'reasonable', 'arrangements', 'ensure', 'accessibility', 'materials', 'related', 'attendees', 'reminded', 'attendees', 'sensitive', 'chemical', 'based', 'products', 'fill', 'slip', 'located', 'anteroom', 'enter', 'chambers', 'distributed', 'included', 'official', 'hand', 'assistant', 'distribute', 'notification', 'reports', 'outreach', 'communication', 'set', 'specified', 'times', 'listed', 'approximate', 'makes', 'effort', 'adhere', 'times', 'listed', 'cases', 'unexpected', 'presentations', 'items', 'precisely', 'a.m.', 'governing', 'acting', 'governing', 'adopting', 'garbage', 'recyclables', 'collection', 'rates', 'fair', 'oaks', 'a.m.', 'sustainability', 'adopting', 'garbage', 'recyclables', 'collection', 'rates', 'unincorporated', 'franchised', 'south', 'bayside', 'management', 'exclusive', 'fair', 'oaks', 'west', 'bay', 'sanitary', 'awards', 'regional', 'roc', 'winslow', 'st.', 'redwood', 'recorder', 'elections', 'informational', 'chief', 'elections', 'officer', 'secretary', 'choice', 'election', 'administration', 'period', 'waiving', 'proposal', 'process', 'authorizing', 'chief', 'election', 'officer', 'chief', 'election', 'officer', 'agreements', 'vendor', 'listed', 'needed', 'election', 'related', 'materials', 'aggregate', 'human', 'resources', 'authorizing', 'human', 'resources', 'retroactively', 'renewal', 'agreements', 'kaiser', 'united', 'care', 'secure', 'horizons', 'blue', 'shield', 'provision', 'coverage', 'employees', 'retirees', 'dependents', 'aggregate', 'sustainability', 'introduction', 'repealing', 'chapters', 'adopting', 'regulating', 'disposable', 'food', 'ware', 'food', 'facilities', 'waive', 'reading', 'entirety', 'introduction', 'amending', 'energy', 'codes', 'amendments', 'standards', 'waive', 'reading', 'entirety', 'resolutions', 'authorizing', 'harvest', 'silicon', 'valley', 'increasing', 'capacity', 'infrastructure', 'grocery', 'rescue', 'redistribution', 'edible', 'recovery', 'required', 'sb', 'authorizing', 'resource', 'increasing', 'capacity', 'infrastructure', 'grocery', 'rescue', 'redistribution', 'edible', 'food']
Alameda_2020-01-27_Pension-Board_Agenda.txt	Alameda	2020-01-27	Pension-Board	Agenda	['pension', 'monday', 'chambers', 'conference', 'called', 'marilyn', 'ashcraft', 'secretary', 'members', 'soderlund', 'elzig', 'attachments', 'penb', 'items', 'death', 'pensioner', 'memo', 'attachments', 'memo', 'death', 'pensioner', 'pension', 'payroll', 'financial', 'quarter', 'ending', 'funds', 'attachments', 'exhibit', 'quarterly', 'financial', 'oral', 'communications', 'non', 'pension', 'pension', 'jurisdiction', 'cognizance', 'pension', 'communications', 'communications', 'confirmation', 'pension', 'adjournment', 'pension', 'notes', 'translators', 'sign', 'language', 'interpreters', 'equipment', 'impaired', 'accessible', 'seating', 'persons', 'disabilities', 'including', 'wheelchairs', 'enlarged', 'human', 'resources', 'hours', 'materials', 'alternative', 'format', 'reasonable', 'accommodation', 'necessary', 'enjoy', 'benefits', 'documents', 'related', 'inspection', 'copying', 'human', 'resources', 'located', 'addition', 'free', 'location', 'normal', 'hours']
Santa-Clara_2019-12-17_Council-And-Authorities-Concurrent-Meeting_Agenda.txt	Santa-Clara	2019-12-17	Council-And-Authorities-Concurrent-Meeting	Agenda	['filed', 'challenge', 'filed', 'period', 'barred', 'wishes', 'challenge', 'nature', 'court', 'limited', 'raising', 'issues', 'raised', 'described', 'addition', 'judicial', 'challenge', 'limited', 'barred', 'interested', 'party', 'sought', 'exhausted', 'remedies', 'decision', 'written', 'correspondence', 'delivered', '90th', 'following', 'later', 'associated', 'authorities', 'separate', 'agencies', 'manner', 'actions', 'taken', 'considered', 'actions', 'identified', 'body', 'hours', 'hard', 'requested', 'contacting', 'clerk@santaclaraca.gov', 'mailto:clerk@santaclaraca.gov', 'desk', 'submits', 'card', 'items', 'appear', 'card', 'submitted', 'reflect']
Santa-Clara_2020-09-08_Youth-Commission_Agenda.txt	Santa-Clara	2020-09-08	Youth-Commission	Agenda	['youth', 'teen', 'provisions', 'governor', 'issued', 'prevent', 'spread', 'implemented', 'methods', 'https://santaclaraca.zoom.us/j/92321902667', 'id', 'phone', 'individuals', 'access', 'teen', 'computer', 'lab', 'set', 'accommodate', 'people', 'given', 'location', 'set', 'line', 'house', 'task', 'force', 'notes', 'people', 'gatherings', 'participating', 'youth', 'youth', 'presentations', 'youth', 'fy2020/21', 'goals', 'youth']
